feature_code,year,measurement,value,walking_time_to_nearest_green_or_blue_space,age,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,neighbourhood_rating,community_belonging,la_name
S12000027,2019,Percent,9,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,Shetland Islands
S12000030,2019,Percent,4,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Stirling
S12000038,2019,Percent,20,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Renfrewshire
S12000010,2019,Percent,7,An 11 minute walk or more,All,All,Urban,All,All,All,All,NA,NA,East Lothian
S12000035,2015,Percent,55,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Argyll and Bute
S12000041,2019,Percent,12,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,Angus
S12000041,2019,Percent,22,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Angus
S12000040,2019,Percent,1,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,West Lothian
S12000013,2019,Percent,1,An 11 minute walk or more,All,All,Urban,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000008,2019,Percent,11,An 11 minute walk or more,All,All,Urban,All,All,All,All,NA,NA,East Ayrshire
S12000011,2019,Percent,16,An 11 minute walk or more,All,All,Urban,All,All,All,All,NA,NA,East Renfrewshire
S12000049,2015,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Glasgow City
S12000047,2017,Percent,22,Within a 6-10 minute walk,All,All,Urban,All,All,All,All,NA,NA,Fife
S12000020,2014,Percent,67,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Moray
S12000033,2016,Percent,62,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Aberdeen City
S12000034,2016,Percent,10,Within a 6-10 minute walk,All,All,Urban,All,All,All,All,NA,NA,Aberdeenshire
S12000049,2019,Percent,18,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,Glasgow City
S12000011,2016,Percent,11,An 11 minute walk or more,All,All,Urban,All,All,All,All,NA,NA,East Renfrewshire
S12000014,2013,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Falkirk
S12000028,2014,Percent,17,Within a 6-10 minute walk,All,All,Urban,All,All,All,All,NA,NA,South Ayrshire
S12000049,2016,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Glasgow City
S12000006,2018,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Dumfries and Galloway
S12000048,2014,Percent,69,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Perth and Kinross
S12000006,2016,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Dumfries and Galloway
S12000042,2019,Percent,4,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Dundee City
S12000035,2013,Percent,27,Within a 6-10 minute walk,All,All,Urban,All,All,All,All,NA,NA,Argyll and Bute
S12000023,2019,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Orkney Islands
S12000033,2019,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Aberdeen City
S92000003,2019,Percent,12,An 11 minute walk or more,All,All,Urban,All,All,All,All,NA,NA,Scotland
S12000047,2019,Percent,5,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,Fife
S12000008,2017,Percent,20,Within a 6-10 minute walk,All,All,Urban,All,All,All,All,NA,NA,East Ayrshire
S12000036,2019,Percent,21,Within a 6-10 minute walk,All,All,Urban,All,All,All,All,NA,NA,City of Edinburgh
S12000005,2015,Percent,64,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Clackmannanshire
S12000008,2014,Percent,5,An 11 minute walk or more,All,All,Urban,All,All,All,All,NA,NA,East Ayrshire
S12000048,2015,Percent,67,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Perth and Kinross
S12000005,2019,Percent,0,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Clackmannanshire
S12000047,2017,Percent,73,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Fife
S12000013,2013,Percent,60,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000033,2017,Percent,57,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Aberdeen City
S12000008,2017,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,East Ayrshire
S12000008,2013,Percent,13,An 11 minute walk or more,All,All,Urban,All,All,All,All,NA,NA,East Ayrshire
S92000003,2017,Percent,63,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Scotland
S12000020,2019,Percent,19,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Moray
S12000049,2019,Percent,25,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Glasgow City
S12000033,2013,Percent,64,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Aberdeen City
S12000021,2019,Percent,7,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,North Ayrshire
S12000047,2019,Percent,6,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Fife
S12000017,2019,Percent,15,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,Highland
S12000005,2015,Percent,9,An 11 minute walk or more,All,All,Urban,All,All,All,All,NA,NA,Clackmannanshire
S12000019,2016,Percent,19,Within a 6-10 minute walk,All,All,Urban,All,All,All,All,NA,NA,Midlothian
S12000019,2019,Percent,9,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Midlothian
S12000049,2019,Percent,12,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,Glasgow City
S12000017,2015,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Highland
S12000049,2014,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Glasgow City
S12000018,2013,Percent,2,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Inverclyde
S12000020,2019,Percent,6,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,Moray
S12000018,2019,Percent,17,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,Inverclyde
S12000050,2019,Percent,13,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,North Lanarkshire
S12000049,2013,Percent,2,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Glasgow City
S12000021,2018,Percent,15,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,North Ayrshire
S12000018,2018,Percent,21,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Inverclyde
S92000003,2019,Percent,22,Within a 6-10 minute walk,All,All,Urban,All,All,All,All,NA,NA,Scotland
S12000029,2018,Percent,11,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,South Lanarkshire
S12000050,2013,Percent,61,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,North Lanarkshire
S12000011,2017,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,East Renfrewshire
S12000013,2015,Percent,79,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000023,2013,Percent,75,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Orkney Islands
S12000019,2018,Percent,1,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,Midlothian
S12000019,2018,Percent,8,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Midlothian
S12000029,2018,Percent,19,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,South Lanarkshire
S12000018,2018,Percent,9,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,Inverclyde
S12000036,2018,Percent,7,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,City of Edinburgh
S12000034,2018,Percent,10,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,Aberdeenshire
S12000010,2015,Percent,4,An 11 minute walk or more,All,All,All,All,All,All,All,NA,NA,East Lothian
S12000010,2015,Percent,3,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,East Lothian
S12000020,2018,Percent,12,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,Moray
S12000010,2015,Percent,3,An 11 minute walk or more,All,All,Urban,All,All,All,All,NA,NA,East Lothian
S12000045,2019,Percent,3,Don't Know,All,All,Urban,All,All,All,All,NA,NA,East Dunbartonshire
S12000035,2019,Percent,7,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Argyll and Bute
S12000013,2013,Percent,2,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000019,2018,Percent,0,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Midlothian
S12000036,2019,Percent,0,Don't Know,All,All,Urban,All,All,All,All,NA,NA,City of Edinburgh
S12000039,2015,Percent,24,Within a 6-10 minute walk,All,All,Urban,All,All,All,All,NA,NA,West Dunbartonshire
S12000019,2018,Percent,1,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,Midlothian
S12000029,2018,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,South Lanarkshire
S12000017,2017,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Highland
S12000034,2018,Percent,13,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Aberdeenshire
S12000020,2018,Percent,17,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Moray
S12000038,2018,Percent,2,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Renfrewshire
S12000047,2016,Percent,66,A 5 minute walk or less,All,All,Urban,All,All,All,All,NA,NA,Fife
S12000017,2018,Percent,2,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Highland
S12000034,2018,Percent,12,An 11 minute walk or more,65 years and over,All,All,All,All,All,All,NA,NA,Aberdeenshire
S12000005,2016,Percent,8,An 11 minute walk or more,All,All,Urban,All,All,All,All,NA,NA,Clackmannanshire
S12000028,2019,Percent,0,Don't Know,All,All,Urban,All,All,All,All,NA,NA,South Ayrshire
S12000013,2015,Percent,2,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000038,2019,Percent,2,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Renfrewshire
S12000021,2019,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,North Ayrshire
S12000040,2014,Percent,29,Within a 6-10 minute walk,All,All,Urban,All,All,All,All,NA,NA,West Lothian
S12000039,2019,Percent,3,Don't Know,All,All,Urban,All,All,All,All,NA,NA,West Dunbartonshire
S12000040,2019,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,West Lothian
S12000036,2018,Percent,6,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,City of Edinburgh
S12000033,2018,Percent,23,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Aberdeen City
S12000011,2018,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,East Renfrewshire
S12000018,2016,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Inverclyde
S12000040,2018,Percent,16,An 11 minute walk or more,16-34 years,All,All,All,All,All,All,NA,NA,West Lothian
S12000039,2018,Percent,21,An 11 minute walk or more,65 years and over,All,All,All,All,All,All,NA,NA,West Dunbartonshire
S12000039,2018,Percent,6,Don't Know,All,All,Urban,All,All,All,All,NA,NA,West Dunbartonshire
S12000018,2018,Percent,3,Don't Know,All,All,Urban,All,All,All,All,NA,NA,Inverclyde
S12000008,2018,Percent,1,Don't Know,All,All,Urban,All,All,All,All,NA,NA,East Ayrshire
S12000035,2018,Percent,6,Don't Know,All,Female,All,All,All,All,All,NA,NA,Argyll and Bute
S12000049,2014,Percent,1,Don't Know,All,Male,All,All,All,All,All,NA,NA,Glasgow City
S12000014,2018,Percent,1,Don't Know,All,Female,All,All,All,All,All,NA,NA,Falkirk
S12000026,2018,Percent,0,Don't Know,All,Female,All,All,All,All,All,NA,NA,Scottish Borders
S12000021,2018,Percent,3,Don't Know,All,Female,All,All,All,All,All,NA,NA,North Ayrshire
S12000049,2014,Percent,2,Don't Know,All,All,All,All,All,Adults,All,NA,NA,Glasgow City
S12000027,2018,Percent,1,Don't Know,All,Male,All,All,All,All,All,NA,NA,Shetland Islands
S12000026,2018,Percent,1,Don't Know,All,Male,All,All,All,All,All,NA,NA,Scottish Borders
S12000049,2014,Percent,2,Don't Know,All,Female,All,All,All,All,All,NA,NA,Glasgow City
S12000049,2014,Percent,1,Don't Know,All,All,All,All,All,With Children,All,NA,NA,Glasgow City
S12000049,2013,Percent,2,Don't Know,All,All,All,All,All,Adults,All,NA,NA,Glasgow City
S12000028,2018,Percent,1,Don't Know,All,Male,All,All,All,All,All,NA,NA,South Ayrshire
S12000011,2018,Percent,1,Don't Know,All,Male,All,All,All,All,All,NA,NA,East Renfrewshire
S12000036,2018,Percent,1,Don't Know,All,Male,All,All,All,All,All,NA,NA,City of Edinburgh
S12000049,2013,Percent,2,Don't Know,All,All,All,All,All,With Children,All,NA,NA,Glasgow City
S12000018,2018,Percent,4,Don't Know,All,Male,All,All,All,All,All,NA,NA,Inverclyde
S12000017,2018,Percent,1,Don't Know,All,Female,All,All,All,All,All,NA,NA,Highland
S12000038,2018,Percent,2,Don't Know,All,Male,All,All,All,All,All,NA,NA,Renfrewshire
S12000014,2018,Percent,2,Don't Know,All,Male,All,All,All,All,All,NA,NA,Falkirk
S12000008,2018,Percent,1,Don't Know,All,Female,All,All,All,All,All,NA,NA,East Ayrshire
S12000011,2018,Percent,0,Don't Know,All,Female,All,All,All,All,All,NA,NA,East Renfrewshire
S12000013,2017,Percent,15,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,Na h-Eileanan Siar
S12000013,2017,Percent,13,An 11 minute walk or more,All,All,All,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000045,2015,Percent,5,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,East Dunbartonshire
S12000040,2014,Percent,12,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,West Lothian
S12000036,2019,Percent,7,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,City of Edinburgh
S12000013,2017,Percent,15,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000040,2014,Percent,10,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,West Lothian
S12000045,2015,Percent,10,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,East Dunbartonshire
S12000013,2016,Percent,16,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000013,2016,Percent,15,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Na h-Eileanan Siar
S12000035,2019,Percent,11,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,Argyll and Bute
S12000028,2019,Percent,11,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,South Ayrshire
S12000041,2019,Percent,9,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,Angus
S12000028,2019,Percent,6,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,South Ayrshire
S12000040,2019,Percent,3,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,West Lothian
S12000023,2019,Percent,37,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,Orkney Islands
S12000036,2019,Percent,12,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,City of Edinburgh
S12000027,2019,Percent,8,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,Shetland Islands
S12000041,2019,Percent,19,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,Angus
S12000035,2017,Percent,7,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,Argyll and Bute
S12000035,2019,Percent,19,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,Argyll and Bute
S12000042,2015,Percent,18,An 11 minute walk or more,All,All,All,All,All,All,All,NA,NA,Dundee City
S12000045,2016,Percent,7,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,East Dunbartonshire
S12000045,2016,Percent,7,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,East Dunbartonshire
S12000045,2016,Percent,2,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,East Dunbartonshire
S12000045,2016,Percent,7,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,East Dunbartonshire
S12000045,2015,Percent,10,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,East Dunbartonshire
S12000013,2017,Percent,13,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,Na h-Eileanan Siar
S12000013,2017,Percent,11,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000045,2015,Percent,4,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,East Dunbartonshire
S12000045,2015,Percent,7,An 11 minute walk or more,All,All,All,All,All,All,All,NA,NA,East Dunbartonshire
S12000045,2016,Percent,7,An 11 minute walk or more,All,All,All,All,All,All,All,NA,NA,East Dunbartonshire
S12000045,2016,Percent,13,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,East Dunbartonshire
S12000042,2015,Percent,21,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,Dundee City
S12000014,2013,Percent,8,An 11 minute walk or more,All,All,All,All,All,Adults,All,NA,NA,Falkirk
S12000042,2018,Percent,19,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,Dundee City
S12000018,2018,Percent,11,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,Inverclyde
S12000038,2015,Percent,13,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,Renfrewshire
S12000048,2018,Percent,10,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,Perth and Kinross
S92000003,2018,Percent,11,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,Scotland
S12000042,2018,Percent,20,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,Dundee City
S12000014,2013,Percent,9,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,Falkirk
S12000042,2017,Percent,14,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,Dundee City
S12000042,2015,Percent,21,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Dundee City
S12000045,2017,Percent,11,An 11 minute walk or more,All,All,All,All,All,All,All,NA,NA,East Dunbartonshire
S12000014,2013,Percent,12,An 11 minute walk or more,All,All,All,All,All,Pensioners,All,NA,NA,Falkirk
S12000038,2015,Percent,17,An 11 minute walk or more,All,Female,All,All,All,All,All,NA,NA,Renfrewshire
S12000038,2015,Percent,8,An 11 minute walk or more,All,All,All,All,All,With Children,All,NA,NA,Renfrewshire
S12000014,2013,Percent,9,An 11 minute walk or more,All,All,All,All,All,All,All,NA,NA,Falkirk
S92000003,2019,Percent,3,Don't Know,65 years and over,All,All,All,All,All,All,NA,NA,Scotland
S92000003,2017,Percent,2,Don't Know,65 years and over,All,All,All,All,All,All,NA,NA,Scotland
S12000049,2019,Percent,4,Don't Know,All,Female,All,All,All,All,All,NA,NA,Glasgow City
S92000003,2019,Percent,1,Don't Know,35-64 years,All,All,All,All,All,All,Very poor,NA,Scotland
S92000003,2016,Percent,1,Don't Know,35-64 years,All,All,All,All,All,All,NA,NA,Scotland
S92000003,2016,Percent,2,Don't Know,65 years and over,All,All,All,All,All,All,No opinion,NA,Scotland
S92000003,2016,Percent,2,Don't Know,65 years and over,All,All,All,All,All,All,Very poor,NA,Scotland
S12000050,2018,Percent,0,Don't Know,All,Female,All,All,All,All,All,NA,NA,North Lanarkshire
S92000003,2019,Percent,2,Don't Know,All,Male,All,All,All,All,All,NA,NA,Scotland
S12000021,2019,Percent,1,Don't Know,All,All,All,All,All,All,All,NA,NA,North Ayrshire
S12000049,2018,Percent,3,Don't Know,All,Female,All,All,All,All,All,NA,NA,Glasgow City
S92000003,2019,Percent,2,Don't Know,16-34 years,All,All,All,All,All,All,NA,NA,Scotland
S92000003,2014,Percent,1,Don't Know,16-34 years,All,All,All,All,All,All,NA,NA,Scotland
S12000048,2019,Percent,2,Don't Know,All,Male,All,All,All,All,All,NA,NA,Perth and Kinross
S12000005,2019,Percent,0,Don't Know,All,All,All,All,All,All,All,NA,NA,Clackmannanshire
S12000050,2018,Percent,3,Don't Know,All,Male,All,All,All,All,All,NA,NA,North Lanarkshire
S92000003,2013,Percent,1,Don't Know,35-64 years,All,All,All,All,All,All,NA,Don't know,Scotland
S92000003,2013,Percent,1,Don't Know,16-34 years,All,All,All,All,All,All,NA,Don't know,Scotland
S92000003,2014,Percent,2,Don't Know,65 years and over,All,All,All,All,All,All,NA,NA,Scotland
S92000003,2019,Percent,2,Don't Know,All,Female,All,All,All,All,All,NA,NA,Scotland
S92000003,2017,Percent,1,Don't Know,35-64 years,All,All,All,All,All,All,NA,NA,Scotland
S12000048,2018,Percent,14,An 11 minute walk or more,All,Male,All,All,All,All,All,NA,NA,Perth and Kinross
